AOC_CODE,RANK_TITLE,OFFICER_SEX,OFFICER_RACE,OFFICER_AGE_RANGE,OFFICER_AGE,OFFICER_DIVISION,OFFICER_ASSIGNMENT,OFFICER_YEARS_SWORN,ObjectId
2450,POLICE LIEUTENANT                  ,M,W ,50 - 59,51,COMMUNITY EVENTS UNIT                                  ,STAFF                                                  ,20,224
2451,POLICE SERGEANT                    ,M,W ,50 - 59,55,CIS SPECIAL VICTIMS                                    ,SEX CRIMES                                             ,22,225
2454,POLICE OFFICER                     ,M,W ,40 - 49,49,8TH DIVISION                                           ,DETECTIVES                                             ,19,226
2457,POLICE OFFICER                     ,M,W ,50 - 59,50,3RD DIVISION                                           ,1ST PLATOON                                            ,22,227
2459,POLICE LIEUTENANT                  ,M,W ,40 - 49,44,SWAT UNIT                                              ,STAFF                                                  ,22,228
2461,POLICE OFFICER                     ,M,W ,50 - 59,57,3RD DIVISION                                           ,1ST PLATOON                                            ,21,229
2465,POLICE SERGEANT                    ,M,W ,50 - 59,50,MAJOR CASE UNIT                                        ,INTERDICTION SQUAD                                     ,22,230
2468,POLICE OFFICER                     ,M,W ,50 - 59,56,CIS HOMICIDE                                           ,MISSING PERSONS                                        ,22,231
2469,POLICE OFFICER                     ,M,W ,50 - 59,53,2ND DIVISION                                           ,1ST PLATOON                                            ,25,232
2471,POLICE SERGEANT                    ,M,W ,50 - 59,53,PUBLIC INTEGRITY UNIT                                  ,STAFF                                                  ,23,233
2478,POLICE LIEUTENANT                  ,F,W ,40 - 49,48,SPECIAL INVESTIGATIONS DIVISION                        ,STAFF                                                  ,23,234
2479,POLICE SERGEANT                    ,F,W ,50 - 59,51,CIS SPECIAL VICTIMS                                    ,DOMESTIC VIOLENCE UNIT                                 ,22,235
2480,POLICE OFFICER                     ,M,W ,40 - 49,46,CIS HOMICIDE                                           ,SQUAD 1                                                ,24,236
2481,POLICE OFFICER                     ,M,W ,50 - 59,54,5TH DIVISION                                           ,DETECTIVES                                             ,23,237
2482,POLICE LIEUTENANT                  ,M,W ,40 - 49,48,PUBLIC INTEGRITY UNIT                                  ,STAFF                                                  ,23,238
2484,POLICE OFFICER                     ,M,W ,50 - 59,51,MOUNTED PATROL                                         ,STAFF                                                  ,23,239
2485,POLICE OFFICER                     ,M,W ,50 - 59,50,CIS ROBBERY                                            ,FINANCIAL CRIMES                                       ,20,240
2486,POLICE OFFICER                     ,M,W ,50 - 59,55,NARCOTICS                                              ,SCRIPT TEAM                                            ,23,241
2488,POLICE SERGEANT                    ,F,W ,40 - 49,45,CIS HOMICIDE                                           ,MISSING PERSONS                                        ,22,242
2489,POLICE OFFICER                     ,M,B ,50 - 59,56,8TH DIVISION                                           ,1ST PLATOON                                            ,6,243
2491,POLICE OFFICER                     ,F,B ,50 - 59,52,CIS HOMICIDE                                           ,SQUAD 2                                                ,22,244
2499,POLICE OFFICER                     ,F,W ,50 - 59,53,4TH DIVISION                                           ,1ST PLATOON                                            ,21,245
2501,POLICE OFFICER                     ,M,W ,50 - 59,50,1ST DIVISION                                           ,BIKE PLATOON                                           ,20,246
2504,POLICE SERGEANT                    ,M,W ,50 - 59,50,CIS ROBBERY                                            ,3RD PLATOON                                            ,22,247
2506,POLICE MAJOR                       ,M,W ,40 - 49,45,SPECIAL INVESTIGATIONS DIVISION                        ,STAFF                                                  ,22,248
2508,POLICE OFFICER                     ,M,W ,50 - 59,51,4TH DIVISION                                           ,3RD PLATOON                                            ,21,249
2509,POLICE OFFICER                     ,M,W ,40 - 49,45,3RD DIVISION                                           ,1ST PLATOON                                            ,20,250
2311,POLICE OFFICER                     ,M,W ,40 - 49,48,3RD DIVISION                                           ,1ST PLATOON                                            ,19,251
2312,POLICE OFFICER                     ,M,W ,50 - 59,54,3RD DIVISION                                           ,RESOURCE OFFICERS                                      ,24,252
2313,POLICE OFFICER                     ,M,W ,50 - 59,53,3RD DIVISION                                           ,RESOURCE OFFICERS                                      ,24,253
2314,POLICE OFFICER                     ,M,W ,OVER 60,62,7TH DIVISION                                           ,1ST PLATOON                                            ,18,254
2315,POLICE OFFICER                     ,M,W ,40 - 49,49,1ST DIVISION                                           ,1ST PLATOON                                            ,23,255
2317,POLICE OFFICER                     ,M,W ,50 - 59,52,SCHOOL RESOURCE OFFICERS                               ,STAFF                                                  ,23,256
